Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Philippines,PHL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.8305230140686,3.3012809753418,3.9638409614563,3.85502767562866,3.40748643875122
Poland,POL,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1809564000000,1868820164132.29,1967334162150.11,2080251139314.53,2189258837223.32
Poland,POL,GDP per capita (constant LCU),NY.GDP.PCAP.KN,47637.1393012849,49102.2077457974,51625.7349013265,54850.3150119487,57376.7245108879
Poland,POL,Gini index,SI.POV.GINI,31.8,31.2,29.7,30.2,28.8
Poland,POL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.81700992584229,4.6591100692749,4.57464981079102,4.60506010055542,4.67881011962891
Portugal,PRT,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,179392709000,184248114719.735,189764384127.334,194904540543.726,200999989194.864
Portugal,PRT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,17319.1149591874,17722.0321202404,18354.1773540577,18925.2190479376,19440.2315009834
Portugal,PRT,Gini index,SI.POV.GINI,35.5,35.2,33.8,33.5,32.8
Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.88554000854492,4.7709059715271,5.0156102180481,4.67515993118286,4.63002014160156
Puerto Rico,PRI,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,..,..,..,..,..
Puerto Rico,PRI,GDP per capita (constant LCU),NY.GDP.PCAP.KN,31061.0117608038,31267.7005593729,31108.7527508912,30981.1564893839,31496.8810412018
Puerto Rico,PRI,Gini index,SI.POV.GINI,..,..,..,..,..
Puerto Rico,PRI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..
Qatar,QAT,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,..,566910954315.32,595280914616.851,667339231900,643216795086.399
Qatar,QAT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,276949.846516847,270161.779498957,258933.847286925,258585.050570884,254649.290845037
Qatar,QAT,Gini index,SI.POV.GINI,..,..,35.1,..,..
Qatar,QAT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,2.96745991706848,..,2.80378007888794
Romania,ROU,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,436326791904.466,455835960784.025,493315742539.446,526007779939.013,552321315104.44
Romania,ROU,GDP per capita (constant LCU),NY.GDP.PCAP.KN,19087.6074707948,19746.4535426304,21488.6172982761,22938.2863381221,23964.1304653068
Romania,ROU,Gini index,SI.POV.GINI,35.9,34.4,36,35.8,34.8
Romania,ROU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.10695004463196,3.02559995651245,3.11820006370544,3.31918001174927,3.56695008277893
Russian Federation,RUS,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,89515888657662.1,85616100000000,89985910020810.7,96651365603019.1,96924172034927.6
Russian Federation,RUS,GDP per capita (constant LCU),NY.GDP.PCAP.KN,581442.25,580916.125,590291.375,606327.1875,619314.875
Russian Federation,RUS,Gini index,SI.POV.GINI,36.5,36.7,35.5,35.3,35.7
Russian Federation,RUS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.83402991294861,3.76044011116028,4.68990993499756,4.67819976806641,3.69561433792114
Rwanda,RWA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,6929050442451.74,7383324847260.79,7694234179700,8273490146648.85,8998734488401.44
Rwanda,RWA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,600252.691936493,621194.23758323,630568.459727292,668602.961748226,715266.743528915
Rwanda,RWA,Gini index,SI.POV.GINI,..,43.7,..,..,..
Rwanda,RWA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.64711999893188,3.43483996391296,3.1247398853302,3.07375001907349,3.23868060112
Samoa,WSM,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1961620996.75835,2111937395.96494,2133937072.69234,2211767538.79696,2301491408.2063
Samoa,WSM,GDP per capita (constant LCU),NY.GDP.PCAP.KN,9550.33005917277,10225.8020923936,10272.8836745126,10103.667948088,10442.893507484
Samoa,WSM,Gini index,SI.POV.GINI,..,..,..,..,..
Samoa,WSM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.61519002914429,4.34968376159668,3.96231913566589,4.26097393035889,4.39581727981567
San Marino,SMR,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1156916927.89822,1184039756.15761,1187097721.95536,1204831837.95557,1229719870.28249
San Marino,SMR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,35167.8550596778,35770.5131614637,35095.2763327527,34900.4066379575,35476.4408817035
San Marino,SMR,Gini index,SI.POV.GINI,..,..,..,..,..
San Marino,SMR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.11914277076721,3.3372015953064,3.36997008323669,3.55516004562378,3.37969994544983
Sao Tome and Principe,STP,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,..,..,..,..,..
Sao Tome and Principe,STP,GDP per capita (constant LCU),NY.GDP.PCAP.KN,16997.7782326715,17579.4819553339,18012.3810214041,18513.2291721182,18602.4874409537
Sao Tome and Principe,STP,Gini index,SI.POV.GINI,..,..,40.7,..,..
Sao Tome and Principe,STP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.69794988632202,6.11515998840332,5.87489986419678,5.62454986572266,5.89931058883667
Saudi Arabia,SAU,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,2780667075125.21,2716935653231.91,2899422657783.88,3174689219000,3209684091861.56
Saudi Arabia,SAU,GDP per capita (constant LCU),NY.GDP.PCAP.KN,100351.304661981,98484.1856668359,99307.1323229501,105135.106505334,106757.594208237
Saudi Arabia,SAU,Gini index,SI.POV.GINI,..,..,..,..,..
Saudi Arabia,SAU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..
Senegal,SEN,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,10540472213433.4,11364059086230.2,12203262221576.7,12875649135444.4,13508161914553
Senegal,SEN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,712477.500852958,735526.40253055,767523.534898412,792668.822195962,807007.590062498
Senegal,SEN,Gini index,SI.POV.GINI,..,..,..,38.3,..
Senegal,SEN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.45637989044189,5.11309003829956,4.74007987976074,5.11019992828369,5.03527021408081
Serbia,SRB,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,5291307275079.93,5458397251258.2,5571007758283.09,5797852070250.21,6071512323754.41
Serbia,SRB,GDP per capita (constant LCU),NY.GDP.PCAP.KN,750145.622864897,776519.900905626,799113.641096288,840848.700570733,885529.877678725
Serbia,SRB,Gini index,SI.POV.GINI,40.5,38.8,36.1,35,34.5
Serbia,SRB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,3.63470005989075,3.71016001701355,3.58231997489929,3.61647009849548
Seychelles,SYC,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,19257791523.0288,21584175232.0349,23125090010.6732,24246245442.0098,25567845501.8504
Seychelles,SYC,GDP per capita (constant LCU),NY.GDP.PCAP.KN,206212.508162151,228128.340568459,241024.405538224,250527.532502429,262005.579513444
Seychelles,SYC,Gini index,SI.POV.GINI,..,..,..,32.1,..
Seychelles,SYC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.91460990905762,4.0213098526001,4.23536539077759,4.35177803039551,4.05055141448975
Sierra Leone,SLE,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,43208200664.3591,46560374949.391,48362954349.8379,50687210800,53327412787.1486
Sierra Leone,SLE,GDP per capita (constant LCU),NY.GDP.PCAP.KN,6308.34783096951,6552.60487882796,6638.29661474681,6709.48283838522,6916.24973438277
Sierra Leone,SLE,Gini index,SI.POV.GINI,..,..,..,35.7,..
Sierra Leone,SLE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,2.91133999824524,4.66086006164551,6.98962783813477,7.44701194763184
Singapore,SGP,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,423444100000,445155076544.064,466946510619.905,492677697065.14,499268147221.513
Singapore,SGP,GDP per capita (constant LCU),NY.GDP.PCAP.KN,76502.9714533075,78226.8346363114,81684.7529860111,84161.4591794244,84323.0440448779
Singapore,SGP,Gini index,SI.POV.GINI,..,..,..,..,..
Singapore,SGP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.86309337615967,2.87133049964905,2.75684809684753,2.85660004615784,2.72951006889343
Sint Maarten (Dutch part),SXM,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,..,..,..,..,..
Sint Maarten (Dutch part),SXM,GDP per capita (constant LCU),NY.GDP.PCAP.KN,69174.0546022257,68422.8476561479,62055.1082162273,56757.8767123288,61931.8187445834
Sint Maarten (Dutch part),SXM,Gini index,SI.POV.GINI,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..
Slovak Republic,SVK,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,80376307000,81645424686.379,83559265766.3666,86456574646.6861,88233191789.332
Slovak Republic,SVK,GDP per capita (constant LCU),NY.GDP.PCAP.KN,14819.184369043,15088.3704383776,15498.0522985598,16105.2792562786,16449.5432558015
Slovak Republic,SVK,Gini index,SI.POV.GINI,26.5,25.2,23.2,25,23.2
Slovak Republic,SVK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.57843017578125,3.90078997612,3.93220996856689,3.95290994644165,4.27311992645264
Slovenia,SVN,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,38493891000,39923530274.489,41795081504.3156,43602056788.8311,45340403745.5006
Slovenia,SVN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,18654.3797985104,19206.3672312718,20187.0244116787,20994.7687779607,21579.9021732104
Slovenia,SVN,Gini index,SI.POV.GINI,25.4,24.8,24.2,24.6,24.4
Slovenia,SVN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.90953016281128,4.79266977310181,4.78053998947144,4.93455982208252,4.89153003692627
Solomon Islands,SLB,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,10025901110.8867,10463584872.6115,10553343567.889,11480060114.1514,11442712024.6994
Solomon Islands,SLB,GDP per capita (constant LCU),NY.GDP.PCAP.KN,14761.6180414911,15041.3886913685,14977.2777654622,14880.1087574267,14744.2755377692
Solomon Islands,SLB,Gini index,SI.POV.GINI,..,..,..,..,..
Solomon Islands,SLB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..
Somalia,SOM,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,202160824273773,217882011629461,251698675093231,256846254653911,263810816571000
Somalia,SOM,GDP per capita (constant LCU),NY.GDP.PCAP.KN,14886794.8899696,15332426.7133072,16922047.3220525,16670805.2474207,16523078.0559768
Somalia,SOM,Gini index,SI.POV.GINI,..,..,..,..,..
Somalia,SOM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..
South Africa,ZAF,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,4420792517400,4469621186027.62,4577874240071.96,4627487025180.98,4688568971080
South Africa,ZAF,GDP per capita (constant LCU),NY.GDP.PCAP.KN,77935.7697211301,77719.2785898723,78106.8614936833,77999.4762441869,76922.8018514166
South Africa,ZAF,Gini index,SI.POV.GINI,..,..,..,..,..
South Africa,ZAF,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.48285007476807,5.4442400932312,5.59867000579834,5.64401006698608,5.91158008575439
South Sudan,SSD,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,20061916933.6788,..,..,..,..
South Sudan,SSD,GDP per capita (constant LCU),NY.GDP.PCAP.KN,1439.25317178092,..,..,..,..
South Sudan,SSD,Gini index,SI.POV.GINI,..,44,..,..,..
South Sudan,SSD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.46555995941162,1.56539225578308,..,..,..
Spain,ESP,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1087112000000,1120465271043.16,1150745417396.03,1175690921662.69,1198276489769.35
Spain,ESP,GDP per capita (constant LCU),NY.GDP.PCAP.KN,23406.5223876792,24068.52935959,24707.5351666924,25188.8175445343,25499.1455470611
Spain,ESP,Gini index,SI.POV.GINI,36.2,35.8,34.7,34.7,34.3
Spain,ESP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.28457021713257,4.22544002532959,4.20552015304565,4.1794900894165,4.23021984100342
Sri Lanka,LKA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,11566987369049.5,12226339931773.1,13020577914921.3,13284801325491.8,13234050858684.9
Sri Lanka,LKA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,551596.917930377,572942.596162007,603274.191382205,610773.345223812,605709.138100261
Sri Lanka,LKA,Gini index,SI.POV.GINI,..,39.3,..,..,37.7
Sri Lanka,LKA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.10998010635376,3.22929000854492,2.59316992759705,1.98781001567841,..
St. Kitts and Nevis,KNA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,..,..,..,..,..
St. Kitts and Nevis,KNA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,46149.8927517149,47977.0578863516,48108.6078639745,49116.3206262764,50567.174987221
St. Kitts and Nevis,KNA,Gini index,SI.POV.GINI,..,..,..,..,..
St. Kitts and Nevis,KNA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.54938006401062,3.12435936927795,3.15901589393616,3.03419542312622,2.98651361465454
St. Lucia,LCA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,..,..,..,..,..
St. Lucia,LCA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,28919.6992653155,29784.9082814297,30670.5152487779,31435.3988599965,31101.9300803215
St. Lucia,LCA,Gini index,SI.POV.GINI,43.7,..,..,..,..
St. Lucia,LCA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.88088011741638,5.20954990386963,3.63334321975708,3.33277988433838,3.27267003059387
St. Martin (French part),MAF,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,..,..,..,..,..
St. Martin (French part),MAF,GDP per capita (constant LCU),NY.GDP.PCAP.KN,15730.1506596377,16602.8513786147,15414.7759046611,14506.4811729424,16236.1426445268
St. Martin (French part),MAF,Gini index,SI.POV.GINI,..,..,..,..,..
St. Martin (French part),MAF,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,..,..,..,..,..
St. Vincent and the Grenadines,VCT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,20478.1226626776,21449.6610217303,21901.7063683598,22755.9422831329,23073.4301650235
St. Vincent and the Grenadines,VCT,Gini index,SI.POV.GINI,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.95615243911743,5.43737411499023,5.37974977493286,6.16111660003662,..
Sudan,SDN,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,21231650627.9229,22021663463.9962,22319700224.301,21807279811.9269,21340592736.9582
Sudan,SDN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,524.494445800781,526.432312011719,512.114013671875,481.299255371094,457.195983886719
Sudan,SDN,Gini index,SI.POV.GINI,..,..,..,..,..
Sudan,SDN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..
Suriname,SUR,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,..,..,..,..,..
Suriname,SUR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,30113.194538768,28335.4974930116,28490.5349891277,29611.0526377243,29647.4623948442
Suriname,SUR,Gini index,SI.POV.GINI,..,..,..,..,..
Suriname,SUR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.53479623794556,5.64051914215088,5.45861291885376,4.92259359359741,6.77857303619385
Sweden,SWE,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,4231745000000,4341606931436.93,4408138641034.75,4470968294173.47,4588933497709.94
Sweden,SWE,GDP per capita (constant LCU),NY.GDP.PCAP.KN,431846.583991772,436475.152535729,438493.065908322,441676.800409308,448369.664342063
Sweden,SWE,Gini index,SI.POV.GINI,29.2,29.6,28.8,30,29.3
Sweden,SWE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,7.4439001083374,7.61861991882324,7.56883001327515,7.64084005355835,7.63851022720337
Switzerland,CHE,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,668006382000,671419932769.303,673613911520.361,691383372858.263,698856321553.168
Switzerland,CHE,GDP per capita (constant LCU),NY.GDP.PCAP.KN,80653.7603369846,81428.1426355893,81771.220704604,83492.9339704867,83846.1840313086
Switzerland,CHE,Gini index,SI.POV.GINI,32.3,33,32.7,33.1,34
Switzerland,CHE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.99559020996094,4.98163986206055,5.01765012741089,4.93008995056152,5.01438999176025
Syrian Arab Republic,SYR,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,736837219108.225,704413106867.504,707766949610.394,709997601897.703,717697667010.308
Syrian Arab Republic,SYR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,36921.4982760536,34971.9602659896,34663.3294265472,34512.2254262407,33602.174443023
Syrian Arab Republic,SYR,Gini index,SI.POV.GINI,..,..,..,..,..
Syrian Arab Republic,SYR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..
Tajikistan,TJK,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,3158672908.24242,3207113342.20875,3529584389.51137,4191339024.8389,4035670381.35256
Tajikistan,TJK,GDP per capita (constant LCU),NY.GDP.PCAP.KN,633.341200207315,660.104227211802,689.829061277714,724.600538091846,760.040675905874
Tajikistan,TJK,Gini index,SI.POV.GINI,34,..,..,..,..
Tajikistan,TJK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.96774005889893,5.73094129562378,5.54471778869629,5.38508749008179,5.48427629470825
Tanzania,TZA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,94349315551900,102121556926847,107527502360563,116455011597253,122529084085567
Tanzania,TZA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,1868776.5,1930521,1993663.375,2037695.625,2092918.375
Tanzania,TZA,Gini index,SI.POV.GINI,..,..,..,40.5,..
Tanzania,TZA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.19486570358276,4.10196733474731,4.40038347244263,3.96343588829041,3.59683632850647
Thailand,THA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,10005710865205.4,10519782910336.4,10887601936061.6,11223547806063,11444951723084.5
Thailand,THA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,134977.582829907,138985.663261649,144180.916781458,149814.968121182,152670.194155328
Thailand,THA,Gini index,SI.POV.GINI,36,36.7,36.4,36.4,34.9
Thailand,THA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.86397624015808,3.76761746406555,3.46532154083252,3.19769406318665,3.02221417427063
Timor-Leste,TLS,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1590282495.12017,1639683371.12633,1592261108.39942,1584808539.54013,1950691354.91144
Timor-Leste,TLS,GDP per capita (constant LCU),NY.GDP.PCAP.KN,1319.59305668844,1333.65863070621,1267.08668110566,1237.20072510167,1507.24757772235
Timor-Leste,TLS,Gini index,SI.POV.GINI,..,..,..,..,..
Timor-Leste,TLS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.29249811172485,6.0120096206665,5.20052242279053,4.87440967559814,4.17968893051147
Togo,TGO,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,3457027693262.58,3597810000000,3735299211914.94,3922154268128.17,4119869997392.75
Togo,TGO,GDP per capita (constant LCU),NY.GDP.PCAP.KN,450503.894641856,457836.305078625,464434.652904132,474821.68606542,486170.833118675
Togo,TGO,Gini index,SI.POV.GINI,43,..,..,42.5,..
Togo,TGO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.71097993850708,3.6624801158905,3.76526999473572,4.09162998199463,4.20166826248169
Tonga,TON,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,881680802.993947,963054836.9542,1016789406.98614,1008991783.78232,1033961965.31247
Tonga,TON,GDP per capita (constant LCU),NY.GDP.PCAP.KN,8711.53576714637,9336.6337309506,9650.98719566176,9697.92026370116,9668.36448192762
Tonga,TON,Gini index,SI.POV.GINI,33.5,..,..,..,..
Tonga,TON,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,5.05922508239746,4.96945524215698,5.27322959899902
Trinidad and Tobago,TTO,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,..,..,..,..,..
Trinidad and Tobago,TTO,GDP per capita (constant LCU),NY.GDP.PCAP.KN,138923.635311525,128065.481296555,121671.219924622,120710.410074213,120720.887326474
Trinidad and Tobago,TTO,Gini index,SI.POV.GINI,..,..,..,..,..
Trinidad and Tobago,TTO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.45339345932007,4.17230987548828,3.52995157241821,3.64017295837402,3.54284954071045
Tunisia,TUN,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,89801926180.4829,91204993311.6673,92404993549.4136,94431685829.8373,96001739018.6806
Tunisia,TUN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,7875.82039847525,7876.50481746643,7968.56412489835,8097.79038977813,8150.46918837859
Tunisia,TUN,Gini index,SI.POV.GINI,32.8,..,..,..,..
Tunisia,TUN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.22044992446899,..,..,..,6.1737322807312
Turkiye,TUR,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1513446104944.03,1577312364924.35,1673183822429.19,1712534549353.61,1722729028991.81
Turkiye,TUR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,19632.2819969435,20013.5916548914,21237.8148284845,21583.6038012066,21451.3762251233
Turkiye,TUR,Gini index,SI.POV.GINI,42.9,41.9,43.5,42.4,43.8
Turkiye,TUR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.30550003051758,4.62773990631104,4.32368993759155,4.29729986190796,4.44776010513306
Turkmenistan,TKM,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,..,..,..,..,..
Turkmenistan,TKM,GDP per capita (constant LCU),NY.GDP.PCAP.KN,7763.72116407139,8058.04088369871,8387.91675688917,8709.25993205043,9055.99221569137
Turkmenistan,TKM,Gini index,SI.POV.GINI,..,..,..,..,..
Turkmenistan,TKM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,3.12054991722107
Turks and Caicos Islands,TCA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,..,..,..,..,..
Turks and Caicos Islands,TCA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,24296.5114055457,24895.3125407804,23301.1124821487,23633.7927669097,23962.3901010054
Turks and Caicos Islands,TCA,Gini index,SI.POV.GINI,..,..,..,..,..
Turks and Caicos Islands,TCA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.98526191711426,2.90744566917419,2.47278213500977,2.86723041534424,3.02971601486206
Tuvalu,TUV,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,..,..,..,..,..
Tuvalu,TUV,GDP per capita (constant LCU),NY.GDP.PCAP.KN,4834.44312688133,5123.51326623971,5278.41567761524,5410.38042972747,6257.14960778754
Tuvalu,TUV,Gini index,SI.POV.GINI,..,..,..,..,..
Tuvalu,TUV,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..
Uganda,UGA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,99371309220947.2,105758930786557,108518045311000,112192420867652,121694367066933
Uganda,UGA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2675673.83068587,2711994.31369015,2700973.01795727,2775330.908457,2855526.50688656
Uganda,UGA,Gini index,SI.POV.GINI,..,42.8,..,..,42.7
Uganda,UGA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.32152009010315,2.13789010047913,2.25363993644714,2.13052010536194,2.30828070640564
Ukraine,UKR,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,2299766002761.38,2385367000000,2523159366548.36,2626111483111.08,2691371443786.75
Ukraine,UKR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,53575.625,55151.55859375,56729.046875,59054.5859375,61341.6796875
Ukraine,UKR,Gini index,SI.POV.GINI,25.5,25,26,26.1,26.6
Ukraine,UKR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.7425684928894,5.00977993011475,5.41707992553711,5.3199200630188,5.44129991531372
United Arab Emirates,ARE,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1311616461941.97,1334818839634.03,1400642305127.99,1492179917498.51,1474688742704.06
United Arab Emirates,ARE,GDP per capita (constant LCU),NY.GDP.PCAP.KN,163822.70218252,164614.029283159,160643.775823125,160604.403924331,160681.086138375
United Arab Emirates,ARE,Gini index,SI.POV.GINI,..,..,..,26.4,..
United Arab Emirates,ARE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,3.86020994186401
United Kingdom,GBR,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1916451000000,1953859064699.7,1998045555054.33,2025898311573.44,2062868073123.15
United Kingdom,GBR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,29431.2389360322,29770.3430550756,30354.2724072785,30594.8617268668,30916.9625673775
United Kingdom,GBR,Gini index,SI.POV.GINI,33.3,33.1,32.6,33.7,32.8
United Kingdom,GBR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.55452013015747,5.42795991897583,5.45256996154785,5.20437002182007,5.26115989685059
United States,USA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,18295019000000,18661092038288.4,19129353059222,19712823467789.9,20250104188732.2
United States,USA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,57040.2082136605,57658.6708825722,58703.1440780161,60127.2102762459,61400.5481543687
United States,USA,Gini index,SI.POV.GINI,41.5,41.3,41.4,41.8,41.9
United States,USA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.93063020706177,4.78327989578247,5.09296989440918,4.89502000808716,4.95746994018555
Uruguay,URY,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1630012726157.24,1733769832040.88,1781713463833.87,1779823311033.68,1797589669911.23
Uruguay,URY,GDP per capita (constant LCU),NY.GDP.PCAP.KN,506220.61913583,513058.547597227,520577.373350199,520498.760566252,524917.628427596
Uruguay,URY,Gini index,SI.POV.GINI,40.1,39.7,39.5,39.7,39.7
Uruguay,URY,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.20636987686157,4.36420011520386,4.41787004470825,4.60362005233765,4.62833976745605
